'HeatMan','',149.0,131.0,98.8,108.0,85.66666666666667,87.2,75.73333333333333,76.06666666666666,75.2,72.8,68.8,69.26666666666667,66.26666666666667,66.86666666666666,68.26666666666667,66.73333333333333,63.46666666666667,65.13333333333334,65.93333333333334,62.0,61.86666666666667,62.333333333333336,61.733333333333334,62.13333333333333,61.6,61.8
'HeatMan','',130.0,148.2,116.8,94.13333333333334,96.53333333333333,95.66666666666667,89.06666666666666,82.93333333333334,84.86666666666666,74.0,84.53333333333333,70.4,70.46666666666667,68.2,69.73333333333333,67.66666666666667,64.2,64.8,68.4,66.06666666666666,65.2,65.06666666666666,64.2,68.46666666666667,73.2,65.4
'HeatMan','',149.13333333333333,142.06666666666666,117.73333333333333,103.73333333333333,99.0,90.4,78.13333333333334,77.53333333333333,67.93333333333334,75.13333333333334,75.13333333333334,76.6,73.66666666666667,67.0,69.0,64.53333333333333,63.4,68.46666666666667,68.86666666666666,64.6,66.53333333333333,64.8,68.46666666666667,61.53333333333333,66.8,63.733333333333334
'HeatMan','',152.46666666666667,149.93333333333334,119.06666666666666,109.93333333333334,86.8,90.13333333333334,90.8,91.93333333333334,101.66666666666667,87.2,79.6,72.86666666666666,72.6,72.66666666666667,67.33333333333333,68.26666666666667,68.26666666666667,67.33333333333333,67.66666666666667,62.13333333333333,66.0,64.0,61.93333333333333,67.66666666666667,63.53333333333333,63.733333333333334
'HeatMan','',157.26666666666668,155.4,132.33333333333334,120.73333333333333,99.06666666666666,96.2,82.6,80.73333333333333,81.73333333333333,82.53333333333333,82.8,73.2,78.26666666666667,77.73333333333333,82.8,74.26666666666667,73.4,75.0,78.0,80.46666666666667,71.53333333333333,70.4,70.8,73.4,74.0,71.0
'HeatMan','',158.13333333333333,162.46666666666667,146.33333333333334,121.6,121.93333333333334,99.86666666666666,101.2,100.73333333333333,97.46666666666667,84.46666666666667,91.53333333333333,89.0,83.2,89.8,79.46666666666667,86.8,76.53333333333333,66.93333333333334,70.73333333333333,74.73333333333333,66.26666666666667,72.93333333333334,68.73333333333333,74.06666666666666,77.46666666666667,76.86666666666666
'HeatMan','',136.73333333333332,183.86666666666667,258.2,226.53333333333333,214.73333333333332,200.26666666666668,192.0,169.73333333333332,151.13333333333333,132.6,146.53333333333333,119.8,123.06666666666666,121.26666666666667,121.86666666666666,117.86666666666666,117.93333333333334,110.46666666666667,93.86666666666666,103.66666666666667,84.6,95.4,90.86666666666666,99.46666666666667,93.66666666666667,90.2
'HeatMan','',149.2,164.86666666666667,153.2,155.73333333333332,149.13333333333333,123.26666666666667,101.06666666666666,103.46666666666667,90.0,84.53333333333333,86.06666666666666,89.26666666666667,83.53333333333333,83.0,91.2,75.4,80.0,81.2,79.86666666666666,79.46666666666667,76.4,79.4,76.46666666666667,83.33333333333333,80.06666666666666,76.93333333333334
'HeatMan','',133.0,173.06666666666666,203.33333333333334,197.73333333333332,203.8,217.13333333333333,214.2,214.06666666666666,228.8,222.86666666666667,212.4,217.46666666666667,189.86666666666667,194.2,200.13333333333333,164.86666666666667,176.2,142.26666666666668,160.33333333333334,150.0,164.66666666666666,151.13333333333333,134.06666666666666,128.53333333333333,128.66666666666666,140.2
'HeatMan','',139.26666666666668,138.33333333333334,162.6,190.0,185.33333333333334,282.4,267.8666666666667,258.4,242.53333333333333,280.8666666666667,269.6,239.53333333333333,274.6,260.46666666666664,251.53333333333333,278.4,245.0,250.13333333333333,244.46666666666667,234.0,234.46666666666667,228.46666666666667,223.33333333333334,184.06666666666666,209.06666666666666,189.86666666666667
'HeatMan','',147.06666666666666,156.66666666666666,172.86666666666667,216.26666666666668,237.26666666666668,276.2,288.53333333333336,318.2,342.73333333333335,341.1333333333333,411.93333333333334,357.73333333333335,356.6666666666667,307.8,334.06666666666666,332.1333333333333,304.6,258.6,283.46666666666664,288.93333333333334,283.06666666666666,228.26666666666668,264.8666666666667,265.73333333333335,272.53333333333336,257.4
